STATION,DATE,TEMP,MAX,MIN,Celsius
RP000098755,2019-12-09,81.86,90.32,74.84,28
RP000098755,2019-12-10,80.06,86.18,,27
RP000098755,2019-12-11,80.96,87.62,73.40,27
RP000098755,2019-12-12,80.60,84.56,76.10,27
RP000098755,2019-12-13,76.64,82.04,74.30,25
RP000098755,2019-12-14,78.08,84.20,73.58,26
RP000098755,2019-12-15,78.26,85.64,73.76,26
RP000098755,2019-12-16,78.98,86.54,75.02,26
RP000098755,2019-12-17,75.92,80.60,,24
RP000098755,2019-12-18,78.62,84.92,71.60,26
RP000098755,2019-12-19,77.54,85.10,73.22,25
RP000098755,2019-12-20,78.44,85.10,72.50,26
RP000098755,2019-12-21,77.54,85.64,,25
RP000098755,2019-12-22,77.54,85.46,73.58,25
RP000098755,2019-12-23,81.14,89.06,72.32,27
RP000098755,2019-12-24,78.26,86.00,,26
RP000098755,2019-12-25,79.88,84.38,72.68,27
RP000098755,2019-12-26,81.14,88.70,,27
RP000098755,2019-12-27,82.76,86.54,76.46,28
RP000098755,2019-12-28,80.78,85.82,,27
RP000098755,2019-12-29,80.60,86.54,72.68,27
RP000098755,2019-12-30,80.42,85.28,70.88,27
RP000098755,2019-12-31,82.22,86.54,75.38,28
RP000098755,2020-01-01,82.58,86.90,76.28,28
RP000098755,2020-01-02,82.58,86.54,77.90,28
RP000098755,2020-01-03,81.32,86.90,,27
RP000098755,2020-01-04,80.06,86.36,73.58,27
RP000098755,2020-01-05,77.72,83.48,72.50,25
RP000098755,2020-01-06,80.42,85.82,72.68,27
RP000098755,2020-01-07,79.34,86.00,74.30,26
RP000098755,2020-01-08,79.16,86.00,74.30,26
RP000098755,2020-01-09,79.34,85.64,,26
RP000098755,2020-01-10,79.88,86.18,,27
RP000098755,2020-01-11,80.24,,75.20,27
RP000098755,2020-01-12,77.54,82.40,,25
RP000098755,2020-01-13,80.96,87.26,73.76,27
RP000098755,2020-01-14,80.78,87.80,73.40,27
RP000098755,2020-01-15,81.32,88.52,74.48,27
RP000098755,2020-01-16,81.14,88.70,,27
RP000098755,2020-01-17,78.98,89.42,,26
RP000098755,2020-01-18,79.34,88.16,70.34,26
RP000098755,2020-01-19,80.24,85.64,71.60,27
RP000098755,2020-01-20,80.96,86.72,75.38,27
RP000098755,2020-01-21,78.80,87.08,,26
RP000098755,2020-01-22,79.34,84.92,72.86,26
RP000098755,2020-01-23,80.24,85.46,74.66,27
RP000098755,2020-01-24,80.78,85.82,74.66,27
RP000098755,2020-01-25,78.08,82.40,76.10,26
RP000098755,2020-01-26,77.00,81.14,,25
RP000098755,2020-01-27,81.14,,73.40,27
RP000098755,2020-01-28,81.86,87.26,75.92,28
RP000098755,2020-01-29,80.42,85.64,,27
RP000098755,2020-01-30,80.24,85.10,74.84,27
RP000098755,2020-01-31,80.60,86.90,,27
RP000098755,2020-02-01,78.26,81.32,73.40,26
RP000098755,2020-02-02,77.90,83.84,,26
RP000098755,2020-02-03,76.82,84.56,,25
RP000098755,2020-02-04,78.26,86.18,68.54,26
RP000098755,2020-02-05,80.24,89.24,71.42,27
RP000098755,2020-02-06,79.34,86.54,75.02,26
RP000098755,2020-02-07,81.14,86.18,76.82,27
RP000098755,2020-02-08,80.06,85.10,,27
RP000098755,2020-02-09,80.06,86.90,71.60,27
RP000098755,2020-02-10,81.86,86.00,74.30,28
RP000098755,2020-02-11,79.52,85.46,,26
RP000098755,2020-02-12,80.78,84.74,73.94,27
RP000098755,2020-02-13,80.96,85.28,75.20,27
RP000098755,2020-02-14,81.86,85.64,75.20,28
RP000098755,2020-02-15,80.06,86.18,,27
RP000098755,2020-02-16,80.06,85.82,74.48,27
RP000098755,2020-02-17,79.16,84.74,,26
RP000098755,2020-02-18,78.44,87.08,73.76,26
RP000098755,2020-02-19,79.34,85.64,73.04,26
RP000098755,2020-02-20,81.50,86.00,72.50,28
RP000098755,2020-02-21,80.42,86.54,,27
RP000098755,2020-02-22,78.98,86.90,71.78,26
RP000098755,2020-02-23,81.32,87.26,73.40,27
RP000098755,2020-02-24,80.96,86.36,74.84,27
RP000098755,2020-02-25,79.88,84.92,,27
RP000098755,2020-02-26,79.34,85.10,73.76,26
RP000098755,2020-02-27,78.44,85.10,74.30,26
RP000098755,2020-02-28,81.86,85.82,74.30,28
RP000098755,2020-02-29,80.24,86.18,,27
RP000098755,2020-03-01,79.52,87.08,72.68,26
RP000098755,2020-03-02,79.52,84.92,,26
RP000098755,2020-03-03,79.34,85.46,70.52,26
RP000098755,2020-03-04,81.68,88.52,74.48,28
RP000098755,2020-03-05,80.24,86.72,76.28,27
RP000098755,2020-03-06,82.04,89.42,76.64,28
RP000098755,2020-03-07,83.48,89.24,77.72,29
RP000098755,2020-03-08,80.78,,,27
RP000098755,2020-03-09,80.42,85.64,72.50,27
RP000098755,2020-03-10,78.44,85.82,,26
RP000098755,2020-03-11,80.78,,69.44,27
RP000098755,2020-03-12,80.42,86.90,,27
RP000098755,2020-03-13,78.80,,74.30,26
RP000098755,2020-03-14,77.72,87.80,72.50,25
RP000098755,2020-03-15,80.96,88.70,71.60,27
RP000098755,2020-03-16,79.70,87.08,74.30,26
RP000098755,2020-03-17,79.16,84.92,74.30,26
RP000098755,2020-03-18,78.62,88.16,73.76,26
RP000098755,2020-03-19,79.88,86.54,,27
RP000098755,2020-03-20,81.14,87.80,72.50,27
RP000098755,2020-03-21,79.16,84.56,75.38,26
RP000098755,2020-03-22,79.88,86.18,75.02,27
RP000098755,2020-03-23,80.06,86.36,74.48,27
RP000098755,2020-03-24,79.34,85.64,,26
RP000098755,2020-03-25,79.34,86.00,73.04,26
RP000098755,2020-03-26,78.98,86.18,,26
RP000098755,2020-03-27,81.14,86.36,73.76,27
RP000098755,2020-03-28,80.96,85.82,,27
RP000098755,2020-03-29,80.96,86.36,75.56,27
RP000098755,2020-03-30,80.06,84.56,75.56,27
RP000098755,2020-03-31,79.34,88.52,,26
RP000098755,2020-04-01,80.06,,70.70,27
RP000098755,2020-04-02,81.68,87.98,74.12,28
RP000098755,2020-04-03,79.52,86.36,74.66,26
RP000098755,2020-04-04,80.78,86.72,74.66,27
RP000098755,2020-04-05,80.24,86.90,74.12,27
RP000098755,2020-04-06,81.68,86.72,73.58,28
RP000098755,2020-04-07,81.14,91.22,73.22,27
RP000098755,2020-04-08,83.30,91.94,73.04,28
RP000098755,2020-04-09,80.06,88.52,,27
RP000098755,2020-04-10,80.24,86.72,,27
RP000098755,2020-04-11,80.06,87.80,72.50,27
RP000098755,2020-04-12,79.34,86.90,71.60,26
RP000098755,2020-04-13,79.34,86.54,70.52,26
RP000098755,2020-04-14,80.78,90.32,71.78,27
RP000098755,2020-04-15,83.12,90.50,73.04,28
RP000098755,2020-04-16,82.76,89.42,,28
RP000098755,2020-04-17,82.76,89.60,,28
RP000098755,2020-04-18,82.04,88.34,75.92,28
RP000098755,2020-04-19,78.98,86.90,76.10,26
RP000098755,2020-04-20,81.86,89.24,75.56,28
RP000098755,2020-04-21,83.12,90.50,76.64,28
RP000098755,2020-04-22,82.22,89.78,,28
RP000098755,2020-04-23,81.68,89.78,75.38,28
RP000098755,2020-04-24,83.48,89.60,76.10,29
RP000098755,2020-04-25,82.76,89.06,,28
RP000098755,2020-04-26,81.14,87.80,75.92,27
RP000098755,2020-04-27,82.22,,76.46,28
RP000098755,2020-04-28,82.76,88.16,76.28,28
RP000098755,2020-04-29,82.22,90.86,,28
RP000098755,2020-04-30,79.34,84.56,74.30,26
RP000098755,2020-05-01,81.32,88.70,75.92,27
RP000098755,2020-05-02,82.04,89.96,74.48,28
RP000098755,2020-05-03,80.24,87.44,77.54,27
RP000098755,2020-05-04,84.74,90.50,77.36,29
RP000098755,2020-05-05,85.64,,79.70,30
RP000098755,2020-05-06,84.56,92.30,,29
RP000098755,2020-05-07,84.56,91.94,78.26,29
RP000098755,2020-05-08,83.12,89.24,,28
RP000098755,2020-05-09,84.74,91.04,77.00,29
RP000098755,2020-05-10,82.40,89.78,78.62,28
RP000098755,2020-05-11,83.66,91.04,78.08,29
RP000098755,2020-05-12,82.58,90.32,77.90,28
RP000098755,2020-05-13,82.58,92.12,76.82,28
RP000098755,2020-05-14,83.30,93.02,77.00,28
RP000098755,2020-05-15,86.00,93.74,77.00,30
RP000098755,2020-05-16,83.12,88.16,78.44,28
RP000098755,2020-05-17,83.30,91.40,78.08,28
RP000098755,2020-05-18,83.84,92.48,78.62,29
RP000098755,2020-05-19,82.58,89.96,,28
RP000098755,2020-05-20,83.12,92.12,75.92,28
RP000098755,2020-05-21,84.92,92.12,78.44,29
RP000098755,2020-05-22,84.38,91.76,76.10,29
RP000098755,2020-05-23,84.56,92.48,,29
RP000098755,2020-05-24,84.02,92.48,77.00,29
RP000098755,2020-05-25,84.02,92.84,76.82,29
RP000098755,2020-05-26,82.58,,78.08,28
RP000098755,2020-05-27,83.48,91.94,77.54,29
RP000098755,2020-05-28,77.54,80.60,,25
RP000098755,2020-05-29,82.76,91.40,73.40,28
RP000098755,2020-05-30,83.12,92.84,75.56,28
RP000098755,2020-05-31,81.14,89.06,76.64,27
RP000098755,2020-06-01,80.96,89.24,74.84,27
RP000098755,2020-06-02,79.34,85.10,,26
RP000098755,2020-06-03,83.30,87.80,73.40,28
RP000098755,2020-06-04,84.92,91.94,77.00,29
RP000098755,2020-06-05,83.66,90.86,77.18,29
RP000098755,2020-06-06,83.48,90.50,77.00,29
RP000098755,2020-06-07,80.06,88.88,,27
RP000098755,2020-06-08,82.22,89.06,76.46,28
RP000098755,2020-06-09,82.94,92.30,76.10,28
RP000098755,2020-06-10,82.04,93.56,,28
RP000098755,2020-06-11,80.42,91.04,,27
RP000098755,2020-06-12,79.88,85.28,74.30,27
RP000098755,2020-06-13,82.40,91.04,75.20,28
RP000098755,2020-06-14,77.00,80.96,,25
RP000098755,2020-06-15,78.62,86.72,74.48,26
RP000098755,2020-06-16,79.70,87.08,74.48,26
RP000098755,2020-06-17,83.30,91.76,75.38,28
RP000098755,2020-06-18,80.06,85.64,,27
RP000098755,2020-06-19,82.40,91.76,75.20,28
RP000098755,2020-06-20,81.50,88.88,,28
RP000098755,2020-06-21,82.58,90.68,75.56,28
RP000098755,2020-06-22,83.48,91.76,77.36,29
RP000098755,2020-06-23,84.02,92.12,76.64,29
RP000098755,2020-06-24,81.68,88.16,77.18,28
RP000098755,2020-06-25,80.42,88.52,,27
RP000098755,2020-06-26,80.60,87.62,75.20,27
RP000098755,2020-06-27,78.80,88.70,,26
RP000098755,2020-06-28,81.32,92.12,74.12,27
RP000098755,2020-06-29,80.42,94.28,,27
RP000098755,2020-06-30,81.86,89.96,73.22,28
RP000098755,2020-07-01,77.00,,74.66,25
RP000098755,2020-07-02,82.22,89.42,76.10,28
RP000098755,2020-07-03,83.12,92.66,,28
RP000098755,2020-07-04,82.76,91.94,,28
RP000098755,2020-07-05,81.32,89.24,,27
RP000098755,2020-07-06,80.42,88.16,75.02,27
RP000098755,2020-07-07,81.32,90.32,75.56,27
RP000098755,2020-07-08,81.32,89.60,75.56,27
RP000098755,2020-07-09,82.22,92.12,75.20,28
RP000098755,2020-07-10,83.48,92.30,75.38,29
RP000098755,2020-07-11,83.84,93.02,76.10,29
RP000098755,2020-07-12,83.48,93.20,75.20,29
RP000098755,2020-07-13,84.74,93.56,75.92,29
RP000098755,2020-07-14,83.66,94.10,75.92,29
RP000098755,2020-07-15,81.68,91.22,,28
RP000098755,2020-07-16,82.76,89.96,74.12,28
RP000098755,2020-07-17,78.62,90.86,75.38,26
RP000098755,2020-07-18,78.44,85.10,74.66,26
RP000098755,2020-07-19,80.96,89.78,74.84,27
RP000098755,2020-07-20,82.22,90.68,74.84,28
RP000098755,2020-07-21,83.84,92.12,75.74,29
RP000098755,2020-07-22,83.12,91.58,,28
RP000098755,2020-07-23,78.08,90.86,,26
RP000098755,2020-07-24,81.32,89.06,73.40,27
RP000098755,2020-07-25,82.76,91.76,74.48,28
RP000098755,2020-07-26,81.14,86.90,75.38,27
RP000098755,2020-07-27,83.66,,75.56,29
RP000098755,2020-07-28,80.60,95.36,74.84,27
RP000098755,2020-07-29,80.60,91.94,74.12,27
RP000098755,2020-07-30,81.86,90.68,75.38,28
RP000098755,2020-07-31,80.42,88.70,,27
RP000098755,2020-08-01,78.80,87.44,,26
RP000098755,2020-08-02,80.24,89.60,74.48,27
RP000098755,2020-08-03,80.60,87.44,74.84,27
RP000098755,2020-08-04,79.88,87.44,75.92,27
RP000098755,2020-08-05,82.76,91.22,75.02,28
RP000098755,2020-08-06,82.22,91.22,,28
RP000098755,2020-08-07,78.98,89.06,,26
RP000098755,2020-08-08,81.68,,73.58,28
RP000098755,2020-08-09,82.58,88.70,76.10,28
RP000098755,2020-08-10,80.96,89.42,,27
RP000098755,2020-08-11,82.58,89.06,74.30,28
RP000098755,2020-08-12,81.86,92.66,75.02,28
RP000098755,2020-08-13,79.88,88.70,,27
RP000098755,2020-08-14,80.96,92.30,73.76,27
RP000098755,2020-08-15,82.76,93.38,73.58,28
RP000098755,2020-08-16,83.48,94.10,74.84,29
RP000098755,2020-08-17,79.52,86.72,,26
RP000098755,2020-08-18,80.96,,74.84,27
RP000098755,2020-08-19,82.22,89.78,75.20,28
RP000098755,2020-08-20,81.68,93.92,,28
RP000098755,2020-08-21,82.22,90.32,73.40,28
RP000098755,2020-08-22,79.88,87.26,,27
RP000098755,2020-08-23,84.02,91.76,74.48,29
RP000098755,2020-08-24,84.74,93.56,74.84,29
RP000098755,2020-08-25,85.28,,75.02,30
RP000098755,2020-08-26,85.46,,76.64,30
RP000098755,2020-08-27,79.52,88.88,,26
RP000098755,2020-08-28,83.12,95.36,74.48,28
RP000098755,2020-08-29,83.48,96.44,75.20,29
RP000098755,2020-08-30,83.84,94.82,75.92,29
RP000098755,2020-08-31,83.84,95.90,,29
RP000098755,2020-09-01,84.92,94.46,74.66,29
RP000098755,2020-09-02,84.38,92.48,,29
RP000098755,2020-09-03,83.12,93.20,75.38,28
RP000098755,2020-09-04,84.92,93.74,76.82,29
RP000098755,2020-09-05,84.56,95.90,,29
RP000098755,2020-09-06,84.74,93.56,75.20,29
RP000098755,2020-09-07,79.88,87.44,,27
RP000098755,2020-09-08,82.04,87.80,74.48,28
RP000098755,2020-09-09,82.04,88.52,,28
RP000098755,2020-09-10,80.96,92.66,73.76,27
RP000098755,2020-09-11,82.58,92.12,74.84,28
RP000098755,2020-09-12,83.84,92.66,75.20,29
RP000098755,2020-09-13,79.52,85.10,76.28,26
RP000098755,2020-09-14,81.14,89.96,75.56,27
RP000098755,2020-09-15,83.48,92.84,75.56,29
RP000098755,2020-09-16,80.96,87.26,77.00,27
RP000098755,2020-09-17,79.52,85.82,,26
RP000098755,2020-09-18,81.68,90.68,,28
RP000098755,2020-09-19,82.22,90.32,75.02,28
RP000098755,2020-09-20,84.38,93.56,75.74,29
RP000098755,2020-09-21,84.38,96.26,75.92,29
RP000098755,2020-09-22,81.50,93.92,,28
RP000098755,2020-09-23,82.22,88.34,73.22,28
RP000098755,2020-09-24,80.96,93.56,,27
RP000098755,2020-09-25,83.66,91.58,71.78,29
RP000098755,2020-09-26,81.50,91.40,,28
RP000098755,2020-09-27,80.78,86.72,73.58,27
RP000098755,2020-09-28,80.24,87.80,72.86,27
RP000098755,2020-09-29,82.04,91.22,74.48,28
RP000098755,2020-09-30,82.58,91.22,74.30,28
RP000098755,2020-10-01,83.30,93.74,,28
RP000098755,2020-10-02,80.24,89.24,75.02,27
RP000098755,2020-10-03,82.04,91.76,,28
RP000098755,2020-10-04,82.76,91.40,73.40,28
RP000098755,2020-10-05,83.48,94.28,74.84,29
RP000098755,2020-10-06,82.04,87.62,76.82,28
RP000098755,2020-10-07,81.14,88.70,,27
RP000098755,2020-10-08,80.06,86.54,,27
RP000098755,2020-10-09,82.58,88.88,75.20,28
RP000098755,2020-10-10,84.02,92.30,75.74,29
RP000098755,2020-10-11,80.06,90.68,,27
RP000098755,2020-10-12,81.32,87.44,74.30,27
RP000098755,2020-10-13,79.88,89.24,,27
RP000098755,2020-10-14,78.44,83.48,75.20,26
RP000098755,2020-10-15,79.88,89.24,,27
RP000098755,2020-10-16,79.34,85.10,74.30,26
RP000098755,2020-10-17,81.86,89.60,74.48,28
RP000098755,2020-10-18,80.96,88.16,,27
RP000098755,2020-10-19,80.06,88.16,75.92,27
RP000098755,2020-10-20,80.24,92.84,,27
RP000098755,2020-10-21,82.04,90.50,74.30,28
RP000098755,2020-10-22,81.68,92.84,,28
RP000098755,2020-10-23,80.96,91.76,74.30,27
RP000098755,2020-10-24,81.68,92.48,75.20,28
RP000098755,2020-10-25,83.12,90.86,76.10,28
RP000098755,2020-10-26,83.12,92.48,76.64,28
RP000098755,2020-10-27,82.94,,76.64,28
RP000098755,2020-10-28,78.08,81.86,,26
RP000098755,2020-10-29,81.68,91.40,74.48,28
RP000098755,2020-10-30,80.24,88.70,75.92,27
RP000098755,2020-10-31,82.40,90.86,74.66,28
RP000098755,2020-11-01,82.76,94.28,76.28,28
RP000098755,2020-11-02,80.42,94.64,,27
RP000098755,2020-11-03,81.14,90.68,73.22,27
RP000098755,2020-11-04,80.42,92.84,,27
RP000098755,2020-11-05,81.68,85.82,73.40,28
RP000098755,2020-11-06,79.52,87.80,73.40,26
RP000098755,2020-11-07,79.88,89.78,,27
RP000098755,2020-11-08,81.68,90.50,73.58,28
RP000098755,2020-11-09,82.04,92.84,,28
RP000098755,2020-11-10,79.34,92.84,75.02,26
RP000098755,2020-11-11,83.66,91.94,75.20,29
RP000098755,2020-11-12,82.94,91.76,,28
RP000098755,2020-11-13,83.48,91.76,75.38,29
RP000098755,2020-11-14,82.04,88.34,76.82,28
RP000098755,2020-11-15,79.88,87.80,,27
RP000098755,2020-11-16,79.52,91.76,74.48,26
RP000098755,2020-11-17,80.24,89.42,73.40,27
RP000098755,2020-11-18,79.34,87.98,74.12,26
RP000098755,2020-11-19,80.78,89.42,73.76,27
RP000098755,2020-11-20,82.22,91.58,74.30,28
RP000098755,2020-11-21,79.88,86.72,76.46,27
RP000098755,2020-11-22,79.16,86.36,75.56,26
RP000098755,2020-11-23,80.60,87.26,75.74,27
RP000098755,2020-11-24,79.52,86.90,73.04,26
RP000098755,2020-11-25,81.50,88.34,,28
RP000098755,2020-11-26,80.78,89.60,76.10,27
RP000098755,2020-11-27,77.90,81.86,76.10,26
RP000098755,2020-11-28,78.98,86.18,75.20,26
RP000098755,2020-11-29,81.32,89.24,75.02,27
RP000098755,2020-11-30,81.50,90.86,75.74,28
RP000098755,2020-12-01,83.66,92.12,74.66,29
RP000098755,2020-12-02,82.58,92.12,,28
RP000098755,2020-12-03,81.68,89.24,75.02,28
RP000098755,2020-12-04,81.32,89.24,,27
RP000098755,2020-12-05,81.68,90.50,74.48,28
RP000098755,2020-12-06,78.62,86.18,,26
RP000098755,2020-12-07,81.32,86.72,73.76,27
RP000098755,2020-12-08,80.06,85.46,,27
RP000098755,2020-12-09,81.86,89.42,74.30,28
RP000098755,2020-12-10,82.04,90.32,75.92,28
RP000098755,2020-12-11,81.68,89.60,75.74,28
RP000098755,2020-12-12,81.68,89.78,75.20,28
RP000098755,2020-12-13,82.22,92.12,76.82,28
RP000098755,2020-12-14,79.52,86.54,,26
RP000098755,2020-12-15,79.52,87.80,74.84,26
RP000098755,2020-12-16,79.70,87.08,74.84,26
RP000098755,2020-12-17,77.90,82.04,74.66,26
RP000098755,2020-12-18,76.82,81.86,,25
RP000098755,2020-12-19,79.34,84.38,73.40,26
RP000098755,2020-12-20,79.34,87.08,75.20,26
RP000098755,2020-12-21,80.42,90.32,,27
RP000098755,2020-12-22,79.70,89.60,71.78,26
RP000098755,2020-12-23,80.06,84.92,75.02,27
RP000098755,2020-12-24,80.42,92.84,75.20,27
RP000098755,2020-12-25,79.16,86.00,75.20,26
RP000098755,2020-12-26,80.96,87.08,74.48,27
RP000098755,2020-12-27,82.58,90.32,74.48,28
RP000098755,2020-12-28,80.78,85.64,,27
RP000098755,2020-12-29,81.68,89.24,76.28,28
RP000098755,2020-12-30,80.42,86.72,76.82,27
RP000098755,2020-12-31,80.24,86.36,,27
